name	term	lev	seq	value
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN159734_c0_g1	-0.680414907101873
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16240_c0_g1	-0.453226584192662
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16688_c0_g1	-0.339029701247655
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN167261_c0_g1	1.07215949701181
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16771_c0_g1	-0.499736622934786
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16817_c1_g2	-0.205052800717983
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16940_c1_g1	-0.327574726024875
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN16976_c0_g3	-0.0514149212027691
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN1706_c1_g1	-0.0018646123178985
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN1724_c0_g1	-0.467428480752684
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN17444_c0_g1	0.0565594982888902
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN17542_c0_g1	0.0247007903177979
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN175928_c0_g1	0.214513381255006
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN17651_c0_g2	0.457009742138035
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN17802_c0_g1	0.0311249868400175
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN17802_c2_g1	0.518813057296299
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN179_c0_g1	0.193284765782534
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN184203_c0_g1	-0.919802697766654
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN18424_c0_g1	0.821464765029009
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN18436_c0_g1	0.00357786550654665
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN18543_c0_g2	-0.0106728055354453
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN185777_c0_g1	0.631616547684598
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN19064_c0_g1	-0.0853140533266567
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN1923_c0_g1	0.364795339946564
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN193348_c0_g1	-0.20322693598518
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN199140_c0_g1	-0.511327720611725
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN199233_c1_g1	1.25537541624747
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN19962_c1_g1	0.0956579688059283
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN200069_c0_g1	0.632512530946074
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN20147_c0_g3	0.665119683617062
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN20270_c1_g1	-0.0836440112886259
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2035_c1_g1	-0.447797203247714
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN20533_c0_g1	-0.907957634977024
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN205865_c0_g1	-0.755918253633887
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2067_c0_g1	-0.0614358246097662
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN207782_c0_g2	0.885155048192158
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2083_c3_g1	-0.3195444688645
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21109_c0_g1	-0.608594852803719
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21301_c0_g1	0.180666593893546
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21358_c0_g1	0.236993422001825
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21487_c0_g1	-0.762834837325679
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21596_c0_g2	-0.638306866533623
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN21605_c1_g1	-0.700613059512024
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2171_c3_g1	0.0663226275854862
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN22061_c0_g1	-0.773137512786447
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2260_c0_g1	-0.494965421775807
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2283_c5_g1	0.269992767719068
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23220_c4_g1	-0.244423063817921
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23225_c0_g2	-0.014302924647732
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23478_c0_g1	0.547174244838096
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23523_c0_g1	0.638161451434003
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23732_c3_g1	0.188579234887348
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN23765_c2_g1	0.356085457282424
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2381_c0_g1	-0.304248875549045
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24019_c0_g1	-1.35448912765511
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2413_c0_g1	0.442660410925209
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2416_c0_g1	-0.583477910294191
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24185_c0_g2	0.0047940204927409
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24197_c0_g1	-0.147303356882142
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24516_c0_g1	0.636711068664594
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24620_c0_g3	-1.26788772850884
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24859_c0_g2	-1.60178422250521
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN24888_c0_g1	-1.07739205465845
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN25295_c0_g1	-0.0204180601902345
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN25295_c0_g2	0.468582785594089
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2545_c0_g1	0.0368234605504381
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2555_c0_g1	0.113928431292296
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN256048_c0_g1	1.08533594623187
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN25663_c0_g1	-0.906521925400517
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN25669_c0_g1	-2.18275650474146
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2571_c0_g1	0.0274179388010191
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN26027_c0_g1	-0.217612075110532
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN26293_c0_g2	0.0885379205521434
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN265511_c0_g1	-0.222500617167429
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN266368_c2_g1	-0.234122591925681
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN27279_c0_g1	0.680065418173464
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN27960_c0_g1	1.1948141591209
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2797_c0_g1	0.00853290643022394
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN279_c0_g1	0.211307083855623
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN28151_c0_g5	-0.218650168439778
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN282_c0_g1	-0.0861838231825546
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN286038_c0_g1	-0.514610338320096
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN28690_c0_g1	-0.109072076158721
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN28827_c0_g1	-1.98141293949987
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2922_c0_g1	-0.445264019797657
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN29284_c0_g1	0.0265249207231346
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2980_c0_g1	-0.402393170840879
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN2998_c0_g1	-0.0896875395011863
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3010_c1_g1	-0.267750151600506
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN30588_c0_g1	0.274704298041741
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3067_c0_g1	0.282610275962735
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3068_c0_g1	-0.108719344936549
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN311_c0_g2	0.747191647051202
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN311_c1_g1	-0.583128900628661
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN31219_c3_g1	-0.200175768018961
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN316152_c0_g1	-1.36436313982734
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN32021_c0_g1	0.170267779750746
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN32102_c0_g1	-0.78814396869402
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN32894_c0_g1	-0.103595717461252
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN32953_c0_g2	0.0918525851493071
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN33223_c1_g1	-0.880440848743292
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN33405_c0_g1	-1.64572618997676
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN33630_c1_g1	0.607540026015891
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3369_c0_g1	-0.0477856100272024
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3374_c1_g1	-0.0735616645585317
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN34241_c0_g1	-0.060406044506629
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN34517_c0_g1	0.631278425993436
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN35267_c0_g1	-0.0159004358126661
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3528_c0_g2	0.667379466856172
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN35295_c0_g2	0.969648284951608
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN36133_c0_g3	-0.308687247432324
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN36270_c0_g1	-0.0121048446010556
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN364_c0_g1	-0.255841811124951
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN36592_c0_g2	-0.542157870947611
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3682_c0_g1	-0.328568040155561
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN368_c6_g1	0.294770900952513
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3748_c0_g1	-0.20355496892719
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN37664_c0_g1	-0.454974321641104
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3814_c0_g1	-0.703411733527401
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN382_c0_g1	0.299302707235443
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN382_c0_g2	0.177347875964574
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN38659_c0_g4	-0.804482435490792
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN3908_c0_g1	-0.498159815078832
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN39245_c0_g1	0.420821619428376
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN39893_c0_g1	0.638210906140089
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN40166_c0_g1	1.5268626736765
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN405115_c0_g1	-0.784911655506324
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4058_c0_g1	-0.292160504468162
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4095_c0_g1	-0.270926573722955
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN41874_c0_g1	-0.353870987955952
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN42081_c0_g2	0.47265866997025
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN42796_c0_g2	-0.345025697490672
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN43453_c0_g1	0.171320882126145
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4351_c1_g1	-0.425283802319633
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4365_c0_g2	0.00294069718093038
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN43843_c0_g1	-0.123928089267428
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN43966_c1_g1	-1.129573792924
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN450660_c0_g1	0.276407181848659
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN45125_c0_g1	0.29363874525837
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN452185_c0_g1	-0.507894361542731
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN45361_c1_g1	-0.803339891836288
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN45744_c0_g1	0.00504340991684156
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN45744_c0_g3	0.431188999435492
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4596_c0_g1	0.241512396231178
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN462510_c0_g1	1.51018958262592
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4690_c0_g2	-1.89467817670135
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4697_c0_g1	-0.152469539338153
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN47034_c1_g1	-0.26132092637506
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN48329_c0_g1	-0.704213703667548
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4840_c0_g1	-0.732734547510054
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN48447_c1_g1	1.18924087400469
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4888_c0_g1	0.230055734479489
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN4906_c0_g1	0.232147337104844
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN49215_c0_g1	-0.654628887125569
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN500889_c0_g1	0.534468158806394
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5047_c0_g3	-2.5137893368895
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN505_c1_g1	0.180552032928209
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN513_c0_g1	-0.0792844110098858
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5146_c0_g1	-1.28613540334757
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN51673_c0_g4	-1.00959274235174
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN52810_c0_g1	-0.83023323084849
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5284_c0_g1	0.0804890815428717
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN53058_c0_g1	0.302645404716936
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN53312_c0_g1	-0.427050868288184
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5355_c0_g1	-0.304844626515262
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5457_c0_g1	-0.303096465752784
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN549250_c0_g1	-0.0234414047686763
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5537_c2_g1	2.28280750148801
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5571_c0_g1	-0.00315789533795362
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN55728_c2_g1	0.895018434227718
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN55804_c0_g1	0.239083388715916
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN56327_c0_g1	-0.12286788635439
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN56453_c0_g2	0.729410221608096
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN56526_c0_g2	0.166988050617431
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5697_c0_g1	-0.290710982112825
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5777_c0_g2	0.0854080097102372
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5789_c0_g1	-0.0176471957307794
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5816_c0_g1	1.04966777599863
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5828_c0_g1	-1.32679687997646
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN58303_c0_g1	0.198675439558274
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN583067_c0_g1	-1.73743155042986
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN58369_c0_g2	-0.357049007894492
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN584964_c0_g1	-0.442732848747425
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5859_c0_g2	-0.0193628999604993
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN5919_c0_g1	-0.857107171646638
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN592842_c0_g1	0.832487143672906
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	TRINITY_DN59764_c0_g1	1.19655661373732
