#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
74,10/25/2022 21:06:12,27.28,4.58
75,10/25/2022 21:16:12,27.28,3.05
76,10/25/2022 21:26:12,27.24,3.05
77,10/25/2022 21:36:12,27.32,3.05
78,10/25/2022 21:46:12,27.20,3.05
79,10/25/2022 21:56:12,27.24,3.05
80,10/25/2022 22:06:12,27.24,3.05
81,10/25/2022 22:16:12,27.24,3.05
82,10/25/2022 22:26:12,27.20,3.05
83,10/25/2022 22:36:12,27.20,3.05
84,10/25/2022 22:46:12,27.20,3.05
85,10/25/2022 22:56:12,27.24,3.05
86,10/25/2022 23:06:12,27.24,3.05
87,10/25/2022 23:16:12,27.20,3.05
88,10/25/2022 23:26:12,27.24,3.05
89,10/25/2022 23:36:12,27.15,3.05
90,10/25/2022 23:46:12,27.20,3.05
91,10/25/2022 23:56:12,27.15,3.05
92,10/26/2022 00:06:12,27.15,3.05
93,10/26/2022 00:16:12,27.11,3.05
94,10/26/2022 00:26:12,27.07,3.05
95,10/26/2022 00:36:12,27.02,3.05
96,10/26/2022 00:46:12,26.98,3.05
97,10/26/2022 00:56:12,26.98,3.05
98,10/26/2022 01:06:12,26.77,3.05
99,10/26/2022 01:16:12,26.64,3.49
100,10/26/2022 01:26:12,26.68,0.00
101,10/26/2022 01:36:12,26.60,0.00
102,10/26/2022 01:46:12,26.68,0.00
103,10/26/2022 01:56:12,26.68,0.00
104,10/26/2022 02:06:12,26.72,0.00
105,10/26/2022 02:16:12,26.72,0.00
106,10/26/2022 02:26:12,26.77,0.00
107,10/26/2022 02:36:12,26.77,0.00
108,10/26/2022 02:46:12,26.81,0.00
109,10/26/2022 02:56:12,26.81,0.00
110,10/26/2022 03:06:12,26.85,0.00
111,10/26/2022 03:16:12,26.85,0.00
112,10/26/2022 03:26:12,26.90,0.00
113,10/26/2022 03:36:12,26.90,0.00
114,10/26/2022 03:46:12,26.90,0.00
115,10/26/2022 03:56:12,26.90,15.49
116,10/26/2022 04:06:12,26.85,3.05
117,10/26/2022 04:16:12,26.94,2.83
118,10/26/2022 04:26:12,26.98,2.83
119,10/26/2022 04:36:12,26.98,2.83
120,10/26/2022 04:46:12,26.94,2.83
121,10/26/2022 04:56:12,26.90,2.83
122,10/26/2022 05:06:12,26.94,3.92
123,10/26/2022 05:16:12,26.94,16.39
124,10/26/2022 05:26:12,26.98,60.48
125,10/26/2022 05:36:12,26.94,161.36
126,10/26/2022 05:46:12,26.94,281.04
127,10/26/2022 05:56:12,27.02,452.96
128,10/26/2022 06:06:12,27.02,735.68
129,10/26/2022 06:16:12,27.02,937.28
130,10/26/2022 06:26:12,27.02,1160.64
131,10/26/2022 06:36:12,27.02,1434.88
132,10/26/2022 06:46:12,27.15,2354.56
133,10/26/2022 06:56:12,27.24,3255.04
134,10/26/2022 07:06:12,27.28,3303.68
135,10/26/2022 07:16:12,27.28,2602.24
136,10/26/2022 07:26:12,27.28,2800.64
137,10/26/2022 07:36:12,27.41,3749.12
138,10/26/2022 07:46:12,27.41,3503.36
139,10/26/2022 07:56:12,27.37,3019.52
140,10/26/2022 08:06:12,27.37,2702.08
141,10/26/2022 08:16:12,27.41,2622.72
142,10/26/2022 08:26:12,27.45,3221.76
143,10/26/2022 08:36:12,27.41,2903.04
144,10/26/2022 08:46:12,27.45,3575.04
145,10/26/2022 08:56:12,27.50,3720.96
146,10/26/2022 09:06:12,27.54,5463.04
147,10/26/2022 09:16:12,27.67,6036.48
148,10/26/2022 09:26:12,27.54,2531.20
149,10/26/2022 09:36:12,27.45,1949.44
150,10/26/2022 09:46:12,27.41,1512.32
151,10/26/2022 09:56:12,27.41,2211.20
152,10/26/2022 10:06:12,27.37,2045.44
153,10/26/2022 10:16:12,27.41,2787.84
154,10/26/2022 10:26:12,27.41,2833.92
155,10/26/2022 10:36:12,27.45,4377.60
156,10/26/2022 10:46:12,27.58,6827.52
157,10/26/2022 10:56:12,27.71,8384.00
158,10/26/2022 11:06:12,27.84,9418.24
159,10/26/2022 11:16:12,27.75,7255.04
160,10/26/2022 11:26:12,27.71,6266.88
161,10/26/2022 11:36:12,27.67,5337.60
162,10/26/2022 11:46:12,27.71,7526.40
163,10/26/2022 11:56:12,27.75,6832.64
164,10/26/2022 12:06:12,27.63,4007.68
165,10/26/2022 12:16:12,27.80,8358.40
166,10/26/2022 12:26:12,27.84,7344.64
167,10/26/2022 12:36:12,27.84,7344.64
168,10/26/2022 12:46:12,27.80,6144.00
169,10/26/2022 12:56:12,27.84,6722.56
170,10/26/2022 13:06:12,27.93,7142.40
171,10/26/2022 13:16:12,27.84,6182.40
172,10/26/2022 13:26:12,27.80,5532.16
173,10/26/2022 13:36:12,27.71,4359.68
174,10/26/2022 13:46:12,27.67,3637.76
175,10/26/2022 13:56:12,27.63,3742.72
176,10/26/2022 14:06:12,27.67,4894.72
177,10/26/2022 14:16:12,27.67,5068.80
178,10/26/2022 14:26:12,27.67,4688.64
179,10/26/2022 14:36:12,27.63,3888.64
180,10/26/2022 14:46:12,27.58,4419.84
181,10/26/2022 14:56:12,27.63,5159.68
182,10/26/2022 15:06:12,27.71,5570.56
183,10/26/2022 15:16:12,27.67,4608.00
184,10/26/2022 15:26:12,27.54,3438.08
185,10/26/2022 15:36:12,27.54,2874.88
186,10/26/2022 15:46:12,27.63,4311.04
187,10/26/2022 15:56:12,27.54,2385.92
188,10/26/2022 16:06:12,27.41,914.56
189,10/26/2022 16:16:12,27.32,1378.56
190,10/26/2022 16:26:12,27.28,1310.72
191,10/26/2022 16:36:12,27.15,953.92
192,10/26/2022 16:46:12,27.11,645.76
193,10/26/2022 16:56:12,27.02,624.96
194,10/26/2022 17:06:12,27.02,601.28
195,10/26/2022 17:16:12,26.98,638.88
196,10/26/2022 17:26:12,26.98,589.92
197,10/26/2022 17:36:12,26.98,511.84
198,10/26/2022 17:46:12,26.94,297.84
199,10/26/2022 17:56:12,26.90,123.04
200,10/26/2022 18:06:12,26.98,28.09
201,10/26/2022 18:16:12,26.94,2.83
202,10/26/2022 18:26:12,26.94,0.00
203,10/26/2022 18:36:12,26.90,4.36
204,10/26/2022 18:46:12,26.90,0.00
205,10/26/2022 18:56:12,26.85,0.00
206,10/26/2022 19:06:12,26.85,0.00
207,10/26/2022 19:16:12,26.85,0.21
208,10/26/2022 19:26:12,26.90,0.00
209,10/26/2022 19:36:12,26.85,0.00
210,10/26/2022 19:46:12,26.94,0.00
211,10/26/2022 19:56:12,26.94,0.00
212,10/26/2022 20:06:12,26.94,0.00
213,10/26/2022 20:16:12,26.90,0.00
214,10/26/2022 20:26:12,26.94,0.00
215,10/26/2022 20:36:12,26.94,0.00
216,10/26/2022 20:46:12,26.94,0.00
217,10/26/2022 20:56:12,26.85,0.00
218,10/26/2022 21:06:12,26.90,0.00
219,10/26/2022 21:16:12,26.90,0.00
220,10/26/2022 21:26:12,26.90,0.00
221,10/26/2022 21:36:12,26.90,0.00
222,10/26/2022 21:46:12,26.85,3.05
223,10/26/2022 21:56:12,26.90,3.05
224,10/26/2022 22:06:12,26.94,24.08
225,10/26/2022 22:16:12,26.90,2.83
226,10/26/2022 22:26:12,26.94,2.83
227,10/26/2022 22:36:12,26.98,2.83
228,10/26/2022 22:46:12,26.94,2.83
229,10/26/2022 22:56:12,26.94,2.83
230,10/26/2022 23:06:12,26.94,2.83
231,10/26/2022 23:16:12,26.94,0.00
232,10/26/2022 23:26:12,26.94,0.00
233,10/26/2022 23:36:12,26.90,0.00
234,10/26/2022 23:46:12,26.90,0.00
235,10/26/2022 23:56:12,26.94,0.00
236,10/27/2022 00:06:12,26.85,0.00
237,10/27/2022 00:16:12,26.90,0.00
238,10/27/2022 00:26:12,26.85,0.00
239,10/27/2022 00:36:12,26.85,0.00
240,10/27/2022 00:46:12,26.85,0.00
241,10/27/2022 00:56:12,26.85,0.00
242,10/27/2022 01:06:12,26.77,0.21
243,10/27/2022 01:16:12,26.77,0.00
244,10/27/2022 01:26:12,26.77,0.00
245,10/27/2022 01:36:12,26.81,0.00
246,10/27/2022 01:46:12,26.72,0.00
247,10/27/2022 01:56:12,26.77,0.00
248,10/27/2022 02:06:12,26.81,0.00
249,10/27/2022 02:16:12,26.81,0.00
250,10/27/2022 02:26:12,26.81,0.00
251,10/27/2022 02:36:12,26.77,0.00
252,10/27/2022 02:46:12,26.72,0.00
253,10/27/2022 02:56:12,26.77,0.00
254,10/27/2022 03:06:12,26.72,0.00
255,10/27/2022 03:16:12,26.72,0.00
256,10/27/2022 03:26:12,26.72,0.00
257,10/27/2022 03:36:12,26.72,0.00
258,10/27/2022 03:46:12,26.72,0.00
259,10/27/2022 03:56:12,26.72,0.00
260,10/27/2022 04:06:12,26.72,0.00
261,10/27/2022 04:16:12,26.72,0.21
262,10/27/2022 04:26:12,26.64,0.00
263,10/27/2022 04:36:12,26.72,0.00
264,10/27/2022 04:46:12,26.77,0.00
265,10/27/2022 04:56:12,26.72,0.00
266,10/27/2022 05:06:12,26.68,1.30
267,10/27/2022 05:16:12,26.72,18.16
268,10/27/2022 05:26:12,26.72,78.98
269,10/27/2022 05:36:12,26.77,204.40
270,10/27/2022 05:46:12,26.72,413.28
271,10/27/2022 05:56:12,26.77,702.08
272,10/27/2022 06:06:12,26.77,899.84
273,10/27/2022 06:16:12,26.81,971.20
274,10/27/2022 06:26:12,26.81,1258.56
275,10/27/2022 06:36:12,26.85,1920.00
276,10/27/2022 06:46:12,27.02,3464.96
277,10/27/2022 06:56:12,26.94,2103.04
278,10/27/2022 07:06:12,26.94,1799.68
279,10/27/2022 07:16:12,27.20,4961.28
280,10/27/2022 07:26:12,27.24,4660.48
281,10/27/2022 07:36:12,27.32,4887.04
282,10/27/2022 07:46:12,27.63,9098.24
283,10/27/2022 07:56:12,27.54,4625.92
284,10/27/2022 08:06:12,27.50,4189.44
285,10/27/2022 08:16:12,27.50,4604.16
286,10/27/2022 08:26:12,27.67,5114.88
287,10/27/2022 08:36:12,27.67,4872.96
288,10/27/2022 08:46:12,27.75,6036.48
289,10/27/2022 08:56:12,28.01,5711.36
290,10/27/2022 09:06:12,27.71,3368.96
291,10/27/2022 09:16:12,27.67,3370.24
292,10/27/2022 09:26:12,27.71,4961.28
293,10/27/2022 09:36:12,27.84,7575.04
294,10/27/2022 09:46:12,27.97,8944.64
295,10/27/2022 09:56:12,28.01,7818.24
296,10/27/2022 10:06:12,28.14,9180.16
297,10/27/2022 10:16:12,28.01,7575.04
298,10/27/2022 10:26:12,28.01,7073.28
299,10/27/2022 10:36:12,28.05,7357.44
300,10/27/2022 10:46:12,28.05,6924.80
301,10/27/2022 10:56:12,28.44,16957.44
302,10/27/2022 11:06:12,28.61,16092.16
303,10/27/2022 11:16:12,28.74,14305.28
304,10/27/2022 11:26:12,28.87,16230.40
305,10/27/2022 11:36:12,28.87,14745.60
306,10/27/2022 11:46:12,28.95,14192.64
307,10/27/2022 11:56:12,29.04,15513.60
308,10/27/2022 12:06:12,28.91,10547.20
309,10/27/2022 12:16:12,28.91,10444.80
310,10/27/2022 12:26:12,28.70,7582.72
311,10/27/2022 12:36:12,29.00,14520.32
312,10/27/2022 12:46:12,28.87,9459.20
313,10/27/2022 12:56:12,28.65,8532.48
314,10/27/2022 13:06:12,28.65,8363.52
315,10/27/2022 13:16:12,28.57,8977.92
316,10/27/2022 13:26:12,28.83,13061.12
317,10/27/2022 13:36:12,28.87,12369.92
318,10/27/2022 13:46:12,28.83,11919.36
319,10/27/2022 13:56:12,28.83,11468.80
320,10/27/2022 14:06:12,28.78,11192.32
321,10/27/2022 14:16:12,28.78,11018.24
322,10/27/2022 14:26:12,28.78,10721.28
323,10/27/2022 14:36:12,28.83,10416.64
324,10/27/2022 14:46:12,28.78,9991.68
325,10/27/2022 14:56:12,28.44,2305.92
326,10/27/2022 15:06:12,28.31,3312.64
327,10/27/2022 15:16:12,28.18,3031.04
328,10/27/2022 15:26:12,28.10,2727.68
329,10/27/2022 15:36:12,28.05,2298.88
330,10/27/2022 15:46:12,27.97,2330.24
331,10/27/2022 15:56:12,27.88,2249.60
332,10/27/2022 16:06:12,27.88,2452.48
333,10/27/2022 16:16:12,27.88,2462.72
334,10/27/2022 16:26:12,27.84,2342.40
335,10/27/2022 16:36:12,27.75,2037.12
336,10/27/2022 16:46:12,27.75,1396.48
337,10/27/2022 16:56:12,27.71,1109.12
338,10/27/2022 17:06:12,27.58,1117.12
339,10/27/2022 17:16:12,27.63,1102.40
340,10/27/2022 17:26:12,27.54,890.24
341,10/27/2022 17:36:12,27.50,668.16
342,10/27/2022 17:46:12,27.45,402.24
343,10/27/2022 17:56:12,27.37,171.12
344,10/27/2022 18:06:12,27.37,48.16
345,10/27/2022 18:16:12,27.07,13.14
