Serial Number:20937870 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-02-23 11:54:00,20.93,"89,088", , , , 
2022-02-23 11:55:00,20.93,"89,293", , , , 
2022-02-23 11:56:00,20.98,"89,293", , , , 
2022-02-23 11:57:00,21.02,"88,924", , , , 
2022-02-23 11:58:00,20.93,"89,334", , , , 
2022-02-23 11:59:00,21.06,"89,334", , , , 
2022-02-23 12:00:00,21.02,"89,375", , , , 
2022-02-23 12:01:00,21.06,"89,170", , , , 
2022-02-23 12:02:00,21.10,"89,293", , , , 
2022-02-23 12:03:00,21.10,"88,842", , , , 
2022-02-23 12:04:00,21.10,"89,129", , , , 
2022-02-23 12:05:00,21.10,"89,170", , , , 
2022-02-23 12:06:00,21.15,"89,088", , , , 
2022-02-23 12:07:00,21.15,"89,047", , , , 
2022-02-23 12:08:00,21.15,"89,293", , , , 
2022-02-23 12:09:00,21.19,"89,293", , , , 
2022-02-23 12:10:00,21.19,"89,170", , , , 
2022-02-23 12:11:00,21.23,"89,293", , , , 
2022-02-23 12:12:00,21.28,"89,211", , , , 
2022-02-23 12:13:00,21.28,"89,252", , , , 
2022-02-23 12:14:00,21.28,"89,088", , , , 
2022-02-23 12:15:00,21.28,"89,211", , , , 
2022-02-23 12:16:00,21.28,"89,211", , , , 
2022-02-23 12:17:00,21.28,"89,293", , , , 
2022-02-23 12:18:00,21.32,"89,293", , , , 
2022-02-23 12:19:00,21.36,"89,211", , , , 
2022-02-23 12:20:00,21.32,"89,293", , , , 
2022-02-23 12:21:00,21.36,"89,293", , , , 
2022-02-23 12:22:00,21.36,"89,252", , , , 
2022-02-23 12:23:00,21.45,"89,293", , , , 
2022-02-23 12:24:00,21.40,"89,334", , , , 
2022-02-23 12:25:00,21.40,"88,965", , , , 
2022-02-23 12:26:00,21.45,"89,006", , , , 
2022-02-23 12:27:00,21.45,"89,129", , , , 
2022-02-23 12:28:00,21.45,"89,457", , , , 
2022-02-23 12:29:00,21.49,"89,293", , , , 
2022-02-23 12:30:00,21.45,"89,088", , , , 
2022-02-23 12:31:00,21.49,"89,252", , , , 
2022-02-23 12:32:00,21.49,"89,293", , , , 
2022-02-23 12:33:00,21.45,"89,334", , , , 
2022-02-23 12:34:00,21.49,"89,375", , , , 
2022-02-23 12:35:00,21.49,"89,170", , , , 
2022-02-23 12:36:00,21.53,"89,252", , , , 
2022-02-23 12:37:00,21.58,"89,293", , , , 
2022-02-23 12:38:00,21.62,"89,088", , , , 
2022-02-23 12:39:00,21.58,"89,293", , , , 
2022-02-23 12:40:00,21.58,"89,170", , , , 
2022-02-23 12:41:00,21.58,"89,375", , , , 
2022-02-23 12:42:00,21.62,"89,293", , , , 
2022-02-23 12:43:00,21.62,"89,211", , , , 
2022-02-23 12:44:00,21.62,"89,457", , , , 
2022-02-23 12:45:00,21.62,"89,211", , , , 
2022-02-23 12:46:00,21.66,"89,252", , , , 
2022-02-23 12:47:00,21.66,"89,170", , , , 
2022-02-23 12:48:00,21.66,"89,375", , , , 
2022-02-23 12:49:00,21.66,"89,375", , , , 
2022-02-23 12:50:00,21.66,"89,293", , , , 
2022-02-23 12:51:00,21.70,"89,293", , , , 
2022-02-23 12:52:00,21.70,"89,375", , , , 
2022-02-23 12:53:00,21.70,"89,293", , , , 
2022-02-23 12:54:00,21.70,"89,252", , , , 
2022-02-23 12:55:00,21.75,"89,170", , , , 
2022-02-23 12:56:00,21.75,"89,170", , , , 
2022-02-23 12:57:00,21.79,"89,416", , , , 
2022-02-23 12:58:00,21.79,"89,170", , , , 
2022-02-23 12:59:00,21.79,"89,211", , , , 
2022-02-23 13:00:00,21.79,"89,375", , , , 
2022-02-23 13:01:00,21.79,"89,375", , , , 
2022-02-23 13:02:00,21.79,"89,334", , , , 
2022-02-23 13:03:00,21.83,"89,375", , , , 
2022-02-23 13:04:00,21.83,"89,416", , , , 
2022-02-23 13:05:00,21.83,"89,375", , , , 
2022-02-23 13:06:00,21.88,"89,293", , , , 
2022-02-23 13:07:00,21.88,"89,252", , , , 
2022-02-23 13:08:00,21.88,"89,293", , , , 
2022-02-23 13:09:00,21.88,"89,539", , , , 
2022-02-23 13:10:00,21.88,"89,170", , , , 
2022-02-23 13:11:00,21.96,"89,334", , , , 
2022-02-23 13:12:00,21.92,"89,375", , , , 
2022-02-23 13:13:00,21.96,"89,416", , , , 
2022-02-23 13:14:00,21.96,"89,293", , , , 
2022-02-23 13:15:00,21.92,"89,334", , , , 
2022-02-23 13:16:00,21.96,"89,293", , , , 
2022-02-23 13:17:00,21.96,"89,457", , , , 
2022-02-23 13:18:00,21.96,"89,375", , , , 
2022-02-23 13:19:00,22.01,"89,375", , , , 
2022-02-23 13:20:00,22.01,"89,457", , , , 
2022-02-23 13:21:00,22.05,"89,293", , , , 
2022-02-23 13:22:00,22.01,"89,293", , , , 
2022-02-23 13:23:00,22.05,"89,375", , , , 
2022-02-23 13:24:00,22.01,"89,375", , , , 
2022-02-23 13:25:00,22.05,"89,170", , , , 
2022-02-23 13:26:00,22.05,"89,375", , , , 
2022-02-23 13:27:00,22.01,"89,375", , , , 
2022-02-23 13:28:00,22.05,"89,416", , , , 
2022-02-23 13:29:00,22.09,"89,457", , , , 
2022-02-23 13:30:00,22.05,"89,375", , , , 
2022-02-23 13:31:00,22.09,"89,375", , , , 
2022-02-23 13:32:00,22.13,"89,498", , , , 
2022-02-23 13:33:00,22.09,"89,252", , , , 
2022-02-23 13:34:00,22.09,"89,334", , , , 
2022-02-23 13:35:00,22.13,"89,334", , , , 
2022-02-23 13:36:00,22.13,"89,293", , , , 
2022-02-23 13:37:00,22.13,"89,334", , , , 
2022-02-23 13:38:00,22.13,"89,375", , , , 
2022-02-23 13:39:00,22.13,"89,334", , , , 
2022-02-23 13:40:00,22.13,"89,416", , , , 
2022-02-23 13:41:00,22.26,"89,457", , , , 
2022-02-23 13:42:00,22.18,"89,416", , , , 
2022-02-23 13:43:00,22.22,"89,457", , , , 
2022-02-23 13:44:00,22.18,"89,129", , , , 
2022-02-23 13:45:00,22.22,"89,416", , , , 
2022-02-23 13:46:00,22.22,"89,375", , , , 
2022-02-23 13:47:00,22.22,"89,293", , , , 
2022-02-23 13:48:00,22.22,"89,334", , , , 
2022-02-23 13:49:00,22.22,"89,375", , , , 
2022-02-23 13:50:00,22.26,"89,375", , , , 
2022-02-23 13:51:00,22.22,"89,498", , , , 
2022-02-23 13:52:00,22.31,"89,334", , , , 
2022-02-23 13:53:00,22.22,"89,375", , , , 
2022-02-23 13:54:00,22.22,"89,170", , , , 
2022-02-23 13:55:00,22.26,"89,293", , , , 
2022-02-23 13:56:00,22.26,"89,457", , , , 
2022-02-23 13:57:00,22.31,"89,375", , , , 
2022-02-23 13:58:00,22.26,"89,457", , , , 
2022-02-23 13:59:00,22.31,"89,498", , , , 
2022-02-23 14:00:00,22.26,"89,457", , , , 
2022-02-23 14:01:00,22.31,"89,211", , , , 
2022-02-23 14:02:00,22.35,"89,006", , , , 
2022-02-23 14:03:00,22.35,"89,334", , , , 
2022-02-23 14:04:00,22.39,"89,293", , , , 
2022-02-23 14:05:00,22.35,"89,457", , , , 
2022-02-23 14:06:00,22.39,"89,457", , , , 
2022-02-23 14:07:00,22.35,"89,293", , , , 
2022-02-23 14:08:00,22.35,"89,375", , , , 
2022-02-23 14:09:00,22.39,"89,293", , , , 
2022-02-23 14:10:00,22.39,"89,088", , , , 
2022-02-23 14:11:00,22.39,"89,375", , , , 
2022-02-23 14:12:00,22.39,"89,375", , , , 
2022-02-23 14:13:00,22.43,"89,375", , , , 
2022-02-23 14:14:00,22.39,"89,498", , , , 
2022-02-23 14:15:00,22.43,"89,416", , , , 
2022-02-23 14:16:00,22.39,"89,375", , , , 
2022-02-23 14:17:00,22.39,"89,293", , , , 
2022-02-23 14:18:00,22.39,"89,170", , , , 
2022-02-23 14:19:00,22.48,"89,498", , , , 
2022-02-23 14:20:00,22.43,"89,375", , , , 
2022-02-23 14:21:00,22.48,"89,129", , , , 
2022-02-23 14:22:00,22.48,"89,293", , , , 
2022-02-23 14:23:00,22.48,"89,375", , , , 
2022-02-23 14:24:00,22.48,"89,375", , , , 
2022-02-23 14:25:00,22.52,"89,334", , , , 
2022-02-23 14:26:00,22.52,"89,375", , , , 
2022-02-23 14:27:00,22.48,"89,252", , , , 
2022-02-23 14:28:00,22.48,"89,334", , , , 
2022-02-23 14:29:00,22.52,"89,457", , , , 
2022-02-23 14:30:00,22.52,"89,498", , , , 
2022-02-23 14:31:00,22.48,"89,375", , , , 
2022-02-23 14:32:00,22.52,"89,334", , , , 
2022-02-23 14:33:00,22.52,"89,375", , , , 
2022-02-23 14:34:00,22.56,"89,375", , , , 
2022-02-23 14:35:00,22.56,"89,375", , , , 
2022-02-23 14:36:00,22.56,"89,416", , , , 
2022-02-23 14:37:00,22.56,"89,252", , , , 
2022-02-23 14:38:00,22.52,"89,334", , , , 
2022-02-23 14:39:00,22.56,"89,457", , , , 
2022-02-23 14:40:00,22.56,"89,293", , , , 
2022-02-23 14:41:00,22.56,"89,170", , , , 
2022-02-23 14:42:00,22.61,"89,293", , , , 
2022-02-23 14:43:00,22.61,"89,375", , , , 
2022-02-23 14:44:00,22.61,"89,375", , , , 
2022-02-23 14:45:00,22.61,"89,498", , , , 
2022-02-23 14:46:00,22.61,"89,375", , , , 
2022-02-23 14:47:00,22.65,"89,457", , , , 
2022-02-23 14:48:00,22.61,"89,416", , , , 
2022-02-23 14:49:00,22.61,"89,375", , , , 
2022-02-23 14:50:00,22.61,"89,375", , , , 
2022-02-23 14:51:00,22.61,"89,375", , , , 
2022-02-23 14:52:00,22.61,"89,457", , , , 
2022-02-23 14:53:00,22.61,"89,416", , , , 
2022-02-23 14:54:00,22.65,"89,416", , , , 
2022-02-23 14:55:00,22.69,"89,375", , , , 
2022-02-23 14:56:00,22.65,"89,334", , , , 
2022-02-23 14:57:00,22.65,"89,498", , , , 
2022-02-23 14:58:00,22.69,"89,375", , , , 
2022-02-23 14:59:00,22.65,"89,457", , , , 
2022-02-23 15:00:00,22.69,"89,498", , , , 
2022-02-23 15:01:00,22.65,"89,293", , , , 
2022-02-23 15:02:00,22.73,"89,457", , , , 
2022-02-23 15:03:00,22.73,"89,375", , , , 
2022-02-23 15:04:00,22.78,"89,416", , , , 
2022-02-23 15:05:00,22.73,"89,211", , , , 
2022-02-23 15:06:00,22.73,"89,457", , , , 
2022-02-23 15:07:00,22.73,"89,293", , , , 
2022-02-23 15:08:00,22.73,"89,375", , , , 
2022-02-23 15:09:00,22.78,"89,334", , , , 
2022-02-23 15:10:00,22.73,"89,539", , , , 
2022-02-23 15:11:00,22.78,"89,539", , , , 
2022-02-23 15:12:00,22.73,"89,457", , , , 
2022-02-23 15:13:00,22.73,"89,334", , , , 
2022-02-23 15:14:00,22.78,"89,375", , , , 
2022-02-23 15:15:00,22.73,"89,457", , , , 
2022-02-23 15:16:00,22.78,"89,334", , , , 
2022-02-23 15:17:00,22.73,"89,457", , , , 
2022-02-23 15:18:00,22.73,"89,457", , , , 
2022-02-23 15:19:00,22.78,"89,088", , , , 
2022-02-23 15:20:00,22.78,"89,457", , , , 
2022-02-23 15:21:00,22.82,"89,457", , , , 
2022-02-23 15:22:00,22.82,"89,457", , , , 
2022-02-23 15:23:00,22.78,"89,457", , , , 
2022-02-23 15:24:00,22.78,"89,457", , , , 
2022-02-23 15:25:00,22.82,"89,457", , , , 
2022-02-23 15:26:00,22.86,"89,334", , , , 
2022-02-23 15:27:00,22.82,"89,211", , , , 
2022-02-23 15:28:00,22.82,"89,293", , , , 
2022-02-23 15:29:00,22.86,"89,375", , , , 
2022-02-23 15:30:00,22.86,"89,416", , , , 
2022-02-23 15:31:00,22.91,"89,457", , , , 
2022-02-23 15:32:00,22.86,"89,457", , , , 
2022-02-23 15:33:00,22.82,"89,457", , , , 
2022-02-23 15:34:00,22.82,"89,457", , , , 
2022-02-23 15:35:00,22.91,"89,334", , , , 
2022-02-23 15:36:00,22.82,"89,539", , , , 
2022-02-23 15:37:00,22.91,"89,375", , , , 
2022-02-23 15:38:00,22.86,"89,293", , , , 
2022-02-23 15:39:00,22.86,"89,293", , , , 
2022-02-23 15:40:00,22.86,"89,416", , , , 
2022-02-23 15:41:00,22.91,"89,211", , , , 
2022-02-23 15:42:00,22.91,"89,457", , , , 
2022-02-23 15:43:00,22.91,"89,375", , , , 
2022-02-23 15:44:00,22.95,"89,457", , , , 
2022-02-23 15:45:00,22.91,"89,457", , , , 
2022-02-23 15:46:00,22.95,"89,375", , , , 
2022-02-23 15:47:00,22.91,"89,457", , , , 
2022-02-23 15:48:00,22.91,"89,375", , , , 
2022-02-23 15:49:00,22.91,"89,088", , , , 
2022-02-23 15:50:00,22.95,"89,334", , , , 
2022-02-23 15:51:00,22.95,"89,375", , , , 
2022-02-23 15:52:00,22.91,"89,457", , , , 
2022-02-23 15:53:00,22.99,"89,498", , , , 
2022-02-23 15:54:00,22.95,"89,334", , , , 
2022-02-23 15:55:00,22.95,"89,457", , , , 
2022-02-23 15:56:00,22.99,"89,334", , , , 
2022-02-23 15:57:00,22.95,"89,375", , , , 
2022-02-23 15:58:00,22.95,"89,457", , , , 
2022-02-23 15:59:00,22.99,"89,457", , , , 
2022-02-23 16:00:00,22.99,"89,252", , , , 
2022-02-23 16:01:00,23.03,"89,457", , , , 
2022-02-23 16:02:00,22.99,"89,457", , , , 
2022-02-23 16:03:00,23.03,"89,457", , , , 
2022-02-23 16:04:00,22.99,"89,375", , , , 
2022-02-23 16:05:00,23.03,"89,580", , , , 
2022-02-23 16:06:00,23.03,"89,375", , , , 
2022-02-23 16:07:00,23.03,"89,457", , , , 
2022-02-23 16:08:00,23.03,"89,457", , , , 
2022-02-23 16:09:00,23.03,"89,457", , , , 
2022-02-23 16:10:00,23.03,"89,457", , , , 
2022-02-23 16:11:00,23.03,"89,416", , , , 
2022-02-23 16:12:00,23.03,"89,416", , , , 
2022-02-23 16:13:00,23.08,"89,539", , , , 
2022-02-23 16:14:00,23.03,"89,457", , , , 
2022-02-23 16:15:00,23.08,"89,457", , , , 
2022-02-23 16:16:00,23.03,"89,539", , , , 
2022-02-23 16:17:00,23.03,"89,457", , , , 
2022-02-23 16:18:00,23.03,"89,457", , , , 
2022-02-23 16:19:00,23.08,"89,498", , , , 
2022-02-23 16:20:00,23.08,"89,334", , , , 
2022-02-23 16:21:00,23.08,"89,416", , , , 
2022-02-23 16:22:00,23.12,"89,416", , , , 
2022-02-23 16:23:00,23.08,"89,457", , , , 
2022-02-23 16:24:00,23.08,"89,539", , , , 
2022-02-23 16:25:00,23.12,"89,539", , , , 
2022-02-23 16:26:00,23.08,"89,457", , , , 
2022-02-23 16:27:00,23.16,"89,375", , , , 
2022-02-23 16:28:00,23.12,"89,457", , , , 
2022-02-23 16:29:00,23.12,"89,416", , , , 
2022-02-23 16:30:00,23.12,"89,293", , , , 
2022-02-23 16:31:00,23.12,"89,457", , , , 
2022-02-23 16:32:00,23.12,"89,375", , , , 
2022-02-23 16:33:00,23.12,"89,539", , , , 
2022-02-23 16:34:00,23.12,"89,457", , , , 
2022-02-23 16:35:00,23.12,"89,416", , , , 
2022-02-23 16:36:00,23.12,"89,539", , , , 
2022-02-23 16:37:00,23.16,"89,539", , , , 
2022-02-23 16:38:00,23.16,"89,580", , , , 
2022-02-23 16:39:00,23.21,"89,580", , , , 
2022-02-23 16:40:00,23.16,"89,498", , , , 
2022-02-23 16:41:00,23.16,"89,498", , , , 
2022-02-23 16:42:00,23.21,"89,539", , , , 
2022-02-23 16:43:00,23.16,"89,457", , , , 
2022-02-23 16:44:00,23.16,"89,539", , , , 
2022-02-23 16:45:00,23.21,"89,539", , , , 
2022-02-23 16:46:00,23.21,"89,375", , , , 
2022-02-23 16:47:00,23.16,"89,457", , , , 
2022-02-23 16:48:00,23.25,"89,457", , , , 
2022-02-23 16:49:00,23.21,"89,620", , , , 
2022-02-23 16:50:00,23.25,"89,539", , , , 
2022-02-23 16:51:00,23.21,"89,457", , , , 
2022-02-23 16:52:00,23.21,"89,457", , , , 
2022-02-23 16:53:00,23.21,"89,539", , , , 
2022-02-23 16:54:00,23.25,"89,457", , , , 
2022-02-23 16:55:00,23.21,"89,539", , , , 
2022-02-23 16:56:00,23.21,"89,498", , , , 
2022-02-23 16:57:00,23.25,"89,580", , , , 
2022-02-23 16:58:00,23.25,"89,252", , , , 
2022-02-23 16:59:00,23.25,"89,620", , , , 
2022-02-23 17:00:00,23.25,"89,498", , , , 
2022-02-23 17:01:00,23.25,"89,498", , , , 
2022-02-23 17:02:00,23.25,"89,457", , , , 
2022-02-23 17:03:00,23.25,"89,539", , , , 
2022-02-23 17:04:00,23.29,"89,539", , , , 
2022-02-23 17:05:00,23.25,"89,620", , , , 
2022-02-23 17:06:00,23.29,"89,457", , , , 
2022-02-23 17:07:00,23.25,"89,539", , , , 
2022-02-23 17:08:00,23.29,"89,334", , , , 
2022-02-23 17:09:00,23.29,"89,457", , , , 
2022-02-23 17:10:00,23.25,"89,580", , , , 
2022-02-23 17:11:00,23.25,"89,539", , , , 
2022-02-23 17:12:00,23.29,"89,661", , , , 
2022-02-23 17:13:00,23.34,"89,375", , , , 
2022-02-23 17:14:00,23.29,"89,620", , , , 
2022-02-23 17:15:00,23.34,"89,580", , , , 
2022-02-23 17:16:00,23.29,"89,457", , , , 
2022-02-23 17:17:00,23.34,"89,539", , , , 
2022-02-23 17:18:00,23.34,"89,498", , , , 
2022-02-23 17:19:00,23.34,"89,620", , , , 
2022-02-23 17:20:00,23.34,"89,539", , , , 
2022-02-23 17:21:00,23.34,"89,088", , , , 
2022-02-23 17:22:00,23.34,"89,539", , , , 
2022-02-23 17:23:00,23.38,"89,702", , , , 
2022-02-23 17:24:00,23.38,"89,539", , , , 
2022-02-23 17:25:00,23.38,"89,416", , , , 
2022-02-23 17:26:00,23.38,"89,620", , , , 
2022-02-23 17:27:00,23.38,"89,580", , , , 
2022-02-23 17:28:00,23.34,"89,661", , , , 
2022-02-23 17:29:00,23.34,"89,580", , , , 
2022-02-23 17:30:00,23.42,"89,498", , , , 
2022-02-23 17:31:00,23.34,"89,539", , , , 
2022-02-23 17:32:00,23.34,"89,580", , , , 
2022-02-23 17:33:00,23.38,"89,498", , , , 
2022-02-23 17:34:00,23.38,"89,539", , , , 
2022-02-23 17:35:00,23.42,"89,539", , , , 
2022-02-23 17:36:00,23.38,"89,620", , , , 
2022-02-23 17:37:00,23.42,"89,620", , , , 
2022-02-23 17:38:00,23.42,"89,580", , , , 
2022-02-23 17:39:00,23.38,"89,620", , , , 
2022-02-23 17:40:00,23.42,"89,580", , , , 
2022-02-23 17:41:00,23.42,"89,620", , , , 
2022-02-23 17:42:00,23.46,"89,416", , , , 
2022-02-23 17:43:00,23.42,"89,580", , , , 
2022-02-23 17:44:00,23.42,"89,620", , , , 
2022-02-23 17:45:00,23.42,"89,539", , , , 
2022-02-23 17:46:00,23.38,"89,375", , , , 
2022-02-23 17:47:00,23.46,"89,457", , , , 
2022-02-23 17:48:00,23.42,"89,580", , , , 
2022-02-23 17:49:00,23.38,"89,580", , , , 
2022-02-23 17:50:00,23.46,"89,743", , , , 
2022-02-23 17:51:00,23.46,"89,620", , , , 
2022-02-23 17:52:00,23.46,"89,539", , , , 
2022-02-23 17:53:00,23.42,"89,620", , , , 
2022-02-23 17:54:00,23.46,"89,580", , , , 
2022-02-23 17:55:00,23.46,"89,539", , , , 
2022-02-23 17:56:00,23.42,"89,620", , , , 
2022-02-23 17:57:00,23.42,"89,580", , , , 
2022-02-23 17:58:00,23.46,"89,580", , , , 
2022-02-23 17:59:00,23.46,"89,620", , , , 
2022-02-23 18:00:00,23.46,"89,580", , , , 
2022-02-23 18:01:00,23.46,"89,375", , , , 
2022-02-23 18:02:00,23.51,"89,211", , , , 
2022-02-23 18:03:00,23.46,"89,006", , , , 
2022-02-23 18:04:00,23.46,"88,924", , , , 
2022-02-23 18:05:00,23.51,"88,596", , , , 
2022-02-23 18:06:00,23.51,"88,433", , , , 
2022-02-23 18:07:00,23.46,"88,269", , , , 
2022-02-23 18:08:00,23.46,"88,105", , , , 
2022-02-23 18:09:00,23.46,"87,572", , , , 
2022-02-23 18:10:00,23.51,"87,450", , , , 
2022-02-23 18:11:00,23.42,"87,204", , , , 
2022-02-23 18:12:00,23.42,"86,999", , , , 
2022-02-23 18:13:00,23.38,"86,671", , , , 
2022-02-23 18:14:00,23.42,"86,508", , , , 
2022-02-23 18:15:00,23.38,"86,426", , , , 
2022-02-23 18:16:00,23.46,"86,139", , , , 
2022-02-23 18:17:00,23.42,"85,975", , , , 
2022-02-23 18:18:00,23.42,"85,647", , , , 
2022-02-23 18:19:00,23.38,"85,565", , , , 
2022-02-23 18:20:00,23.34,"85,238", , , , 
2022-02-23 18:21:00,23.38,"84,828", , , , 
2022-02-23 18:22:00,23.38,"84,746", , , , 
2022-02-23 18:23:00,23.38,"84,582", , , , 
2022-02-23 18:24:00,23.38,"84,419", , , , 
2022-02-23 18:25:00,23.38,"84,132", , , , 
2022-02-23 18:26:00,23.34,"83,886", , , , 
2022-02-23 18:27:00,23.34,"83,579", , , , 
2022-02-23 18:28:00,23.38,"83,415", , , , 
2022-02-23 18:29:00,23.34,"83,190", , , , 
2022-02-23 18:30:00,23.29,"82,903", , , , 
2022-02-23 18:31:00,23.34,"82,678", , , , 
2022-02-23 18:32:00,23.29,"82,412", , , , 
2022-02-23 18:33:00,23.29,"82,104", , , , 
2022-02-23 18:34:00,23.34,"82,084", , , , 
2022-02-23 18:35:00,23.29,"81,592", , , , 
2022-02-23 18:36:00,23.25,"81,572", , , , 
2022-02-23 18:37:00,23.25,"81,121", , , , 
2022-02-23 18:38:00,23.29,"81,019", , , , 
2022-02-23 18:39:00,23.25,"80,732", , , , 
2022-02-23 18:40:00,23.21,"80,486", , , , 
2022-02-23 18:41:00,23.21,"80,159", , , , 
2022-02-23 18:42:00,23.25,"79,995", , , , 
2022-02-23 18:43:00,23.25,"79,770", , , , 
2022-02-23 18:44:00,23.16,"79,237", , , , 
2022-02-23 18:45:00,23.21,"79,217", , , , 
2022-02-23 18:46:00,23.21,"78,909", , , , 
2022-02-23 18:47:00,23.21,"78,459", , , , 
2022-02-23 18:48:00,23.21,"78,336", , , , 
2022-02-23 18:49:00,23.16,"78,152", , , , 
2022-02-23 18:50:00,23.16,"77,681", , , , 
2022-02-23 18:51:00,23.21,"77,517", , , , 
2022-02-23 18:52:00,23.12,"77,292", , , , 
2022-02-23 18:53:00,23.12,"76,943", , , , 
2022-02-23 18:54:00,23.12,"76,616", , , , 
2022-02-23 18:55:00,23.12,"76,370", , , , 
2022-02-23 18:56:00,23.12,"76,145", , , , 
2022-02-23 18:57:00,23.08,"75,674", , , , 
2022-02-23 18:58:00,23.03,"75,571", , , , 
2022-02-23 18:59:00,23.08,"75,223", , , , 
2022-02-23 19:00:00,23.08,"74,957", , , , 
2022-02-23 19:01:00,23.03,"74,670", , , , 
2022-02-23 19:02:00,23.03,"74,260", , , , 
